Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 11 - Feature 529	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.768595	3.451869	0.810585	0.954545	1.090909	42	150	102.206989	106	38021	Histogram-530.csv
Measurement 11 - Feature 530	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.592975	3.015206	0.81962	1.045455	0.681818	39	125	98.95122	104	28399	Histogram-531.csv
Measurement 11 - Feature 531	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		1.597107	7.280688	0.378616	2.045455	1.681818	48	185	109.210867	107	84420	Histogram-532.csv
Measurement 11 - Feature 532	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.431818	2.469751	0.88962	0.681818	0.772727	78	147	110.799043	107	23157	Histogram-533.csv
Measurement 11 - Feature 533	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		1.061983	3.992755	0.837109	1.454545	0.954545	22	153	101.227626	106	52031	Histogram-534.csv
Measurement 11 - Feature 534	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.68595	3.1548	0.866082	0.954545	0.909091	38	171	101.870482	106	33821	Histogram-535.csv
Measurement 11 - Feature 535	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		2.28719	9.309207	0.331655	1.272727	2.681818	26	255	103.996387	107	115124	Histogram-536.csv
Measurement 11 - Feature 536	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.634298	3.11486	0.821535	0.863636	1	67	116	100.325733	105	30800	Histogram-537.csv
Measurement 11 - Feature 537	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	1	0.623126	0.136364	0.363636	83	125	103.833333	107	2492	Histogram-538.csv
Measurement 11 - Feature 538	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.438017	2.496378	0.883242	0.772727	0.681818	58	167	109.113208	107	23132	Histogram-539.csv
Measurement 11 - Feature 539	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.42562	2.429811	0.905913	0.727273	0.727273	35	110	87.665049	93	18059	Histogram-540.csv
Measurement 11 - Feature 540	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.512397	2.713567	0.87445	0.863636	0.772727	72	152	107.431452	107	26643	Histogram-541.csv
Measurement 11 - Feature 541	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.423554	2.458722	0.88044	0.727273	0.681818	55	164	108.204878	107	22182	Histogram-542.csv
Measurement 11 - Feature 542	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.605372	2.975266	0.859371	0.909091	0.818182	57	145	103.883959	106	30438	Histogram-543.csv
Measurement 11 - Feature 543	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.38843	2.367813	0.870618	0.772727	0.590909	94	178	113.361702	107	21312	Histogram-544.csv
Measurement 11 - Feature 544	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.987603	4.888533	0.51932	1.409091	1.272727	99	154	113.937238	108	54462	Histogram-545.csv
Measurement 11 - Feature 545	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.621901	2.922012	0.915307	0.909091	0.818182	34	125	94.551495	103	28460	Histogram-546.csv
Measurement 11 - Feature 546	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.855372	3.465183	0.895185	1	1.045455	91	167	113.52657	108	47000	Histogram-547.csv
Measurement 11 - Feature 547	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.340909	2.225935	0.864617	0.681818	0.590909	84	148	111.339394	108	18371	Histogram-548.csv
Measurement 11 - Feature 548	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.386364	2.367813	0.865987	0.681818	0.681818	46	168	107.909091	107	20179	Histogram-549.csv
Measurement 11 - Feature 549	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		5.047521	12.328981	0.417286	2.772727	3.454545	21	175	108.068768	107	264012	Histogram-550.csv
Measurement 11 - Feature 550	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		1.326446	5.068067	0.648955	1.363636	1.5	73	148	104.82243	106	67296	Histogram-551.csv
Measurement 11 - Feature 551	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.669421	3.119428	0.864489	0.909091	0.863636	33	145	102.771605	106	33298	Histogram-552.csv
Measurement 11 - Feature 552	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.289256	2.955492	0.416134	0.318182	1.272727	35	255	123.821429	107	17335	Histogram-553.csv
