Sequence_ID	biosample_accession
a1f41db368bccdc48af2edfdc7ec5a1a	SAMN12684770
a20e46653293aa62ad5fc6a89c9b2e1c	SAMN12684770
a2219c94a8f98244c2ebdbeafea7d9e9	SAMN12684770
a2444f47b3289971956cd3ce3e9f05db	SAMN12684770
a244b76fe7bd026b205a279187d4f4d2	SAMN12684770
a24be5b9f20f29b95178e656f9f9e560	SAMN12684770
a2733042a821d0ac20882dd71f26194d	SAMN12684770
a2759f94401e942c5a3805d308f98b00	SAMN12684819
a2c45017fbffc3b56ec38e2592d9665e	SAMN12684770
a3021d5f4a478f1b441f689ab0bfa5f8	SAMN12684770
a30e1329ba463317e77fd7b8b0543e29	SAMN12684770
a311457856197804d22a9b6538d2e7f8	SAMN12684770
a3216ddb83cdd76b858b9069f96dc1a5	SAMN12684770
a36fb759dd1ea3488fe25d708ec3d4d3	SAMN12684819
a3993f55d175b1bd6013e4de0444bb97	SAMN12684770
a39f6d276969bed9ad3d51ac1440720d	SAMN12684770
a3a312c786b034d8f8258a9021b8a4ec	SAMN12684770
a3aee560c4918f58d5c8c0a5946acec7	SAMN12684819
a3b2c10abc9aca1a9ae7242608c4e5bb	SAMN12684770
a3bf9b26e9fb99ee60a1a18ef4cc7e09	SAMN12684770
a3c576a5e83d7b2266a32dd2feeb5aae	SAMN12684819
a4335597201ca0e93c703cb231b81513	SAMN12684770
a44424e1c62e8eed6c654981aa953eaf	SAMN12684770
a44f25c6cab3114e9a35962da6edfc5c	SAMN12684770
a457b019307316b8f8428cb7040d026b	SAMN12684770
a46a1a534831f0dd077eff5cafffb54d	SAMN12684770
a4a86ee66de92db9c6ef7a84434b4f9d	SAMN12684770
a4dc46faab13c6334bb52930762edb90	SAMN12684770
a4e33438546ff77baf245e7d480d40c1	SAMN12684770
a543c6b0f0018921988bad8cb4244940	SAMN12684819
a546f62bf3862c7d4762951b90d38cfb	SAMN12684770
a559710c3d0898c231b319db6c97f6c8	SAMN12684819
a57447c98e8b81c49bfe505f19b6d045	SAMN12684819
a5839a4c9ce5b70867ec56a2b0a32d6a	SAMN12684819
a5936da3646cb8fed762ea39d7ccdd22	SAMN12684770
a5cf213ea7d0f4ad6b5433543f24cfcb	SAMN12684819
a612aa65ec8d05c86cb438266965fd54	SAMN12684770
a62b502cfbc72dfa33f8a1f227296603	SAMN12684770
a63139d7df97a56a08e5aa0e3233ddcd	SAMN12684770
a64ab135d8b033ad20002c73e04fbdba	SAMN12684770
a64f4952bb8c8ff0858289c8bb7a3237	SAMN12684770
a6a3c5d23d055cc543932a7002e82bd5	SAMN12684770
a6e2be5ce2293c39c7fda3a9cc8fe70b	SAMN12684770
a6e9161db04001f719343f52c2964c5c	SAMN12684819
a6f6d02988934825322800ebbb8ad6e8	SAMN12684819
a73272c2807d71fc4c08a96a06f86fe9	SAMN12684770
a754a43c633d9d84a79c480141e47f4a	SAMN12684770
a7584d5c9c074aa73ec0b1413e3b9044	SAMN12684770
a772ed035325bed624b94cb1e2089998	SAMN12684770
a79f6b37bd171827794389bd48512156	SAMN12684819
a7a07243c7e5a15aba231e8af6440585	SAMN12684770
a7a12c6a9fb369ab952fe6eb75db9052	SAMN12684770
a7a90879ba63c46ae048cf7b814dcb03	SAMN12684770
a7ab21923e90f99481ccfb3c4b6647ca	SAMN12684770
a7c65c72c5e56d2dda60a4ea482d0578	SAMN12684819
a7db81a5ad276e2c7e6ed4d0a95f42a6	SAMN12684770
a7f50d6cdb4774929f5f72c74d1e283f	SAMN12684770
a812247e6beccf517d30ddd8f553d2cf	SAMN12684770
a816c1bc8414a8c4a317afe8135c100c	SAMN12684770
a8291ad8a17c408f57234741e649b34d	SAMN12684819
a846246fa1cf0175fe901081bfc6270d	SAMN12684770
a84e9f8967f03cecb03f9f3de0f22eff	SAMN12684770
a85c484914a329f61c47185d59e94a2b	SAMN12684770
a85dc6607a9ce458d634bc17dc4e8564	SAMN12684770
a88c66315cff41377529299a6a3de552	SAMN12684770
a8cb7e71dfc6c7ee0f31dce99b10719a	SAMN12684770
a9069cbfc0ee7ef96b977b1ad6216228	SAMN12684819
a9072ec96f45b6ce9a84de7d248b9a1a	SAMN12684770
a928ecbe3215cf40060d7121e43cf48e	SAMN12684819
a9334881a42eae642c76e12c347b813a	SAMN12684770
a93d79bec13adb09db407ff565e0f482	SAMN12684770
a94790631b10efc628e113ffc4b3cc91	SAMN12684770
a94d60bfa86b328440bcf4739676d687	SAMN12684770
a958b3e2088e69cccfd3ba61ec034249	SAMN12684770
a96123236d089a1d9bf8f190cf3a4a98	SAMN12684819
a9630add60bd7fa3bcc4a7c013508125	SAMN12684770
a9679c09b60d0c23cd851f01a020b960	SAMN12684819
a98d224e0b1d78b359b6702b1d1d8e13	SAMN12684770
a991b2301a5c483cca72b2aad6f81b97	SAMN12684770
a9ab5ab06122aa0c270cab5632162a87	SAMN12684819
a9abe9935b7f34b8b6c6442a356ed3e6	SAMN12684770
a9addb3c2d480ea59f8645d078c3a8e1	SAMN12684819
a9af95db65a242cd6654c5f6cdf4032c	SAMN12684819
a9b80ff4cddbc2ed0800d0b1165fdc13	SAMN12684770
a9d4cdf5508f1de121831c040b02ae45	SAMN12684770
a9d6d87c129b7034cb2b03e108dbea7d	SAMN12684770
a9ee7af05f6290baf7b854cb71867416	SAMN12684770
a9f13996dd357497ac412fa5044808d5	SAMN12684770
a9f32d981482ff4e28c4b09a2f139cba	SAMN12684770
a9fb1d96b757bd2f287a99a061540fd7	SAMN12684770
a9fb2ca7d4c6f9ffed52ce6f61b5c686	SAMN12684770
a9fe11479388649d94153454280f14b1	SAMN12684819
aa091dd896bc1a7dce965ba4fbd39358	SAMN12684770
aa100ff00185644c299ef2c007f73955	SAMN12684819
aa2382eec1d7c77a4fd31628e8a78873	SAMN12684770
aa3fa90e3f6bbe67f8ff9d5693b25cb4	SAMN12684770
aa544cfc024579973825440b6695e6b6	SAMN12684770
aa5c2adac7d86f35dc0fe85393be9281	SAMN12684770
aa8f5d1f56c8cf0552d30d3f2eb5f67c	SAMN12684770
aaca5b7ed759752cfb772a11915abe5c	SAMN12684819
aaccb83ab54334c698caad781956161c	SAMN12684770
aad17054536a7b6db1b605c2911a65ab	SAMN12684770
aad5ccfefa06f7121eb0d55203a799da	SAMN12684770
aae960d5a66e154d32c44b646959147c	SAMN12684819
aafb89eb930c9597ea1c5b89c89ecd36	SAMN12684770
ab2cde57dd9b8a7e3de8f082742a0471	SAMN12684770
ab3dc675a37495686bb7cbfce2f19e50	SAMN12684819
ab51e761d9aecf9544ca380f134ea264	SAMN12684770
ab82c5002a61e5054baee9bc608673f6	SAMN12684770
abaab010a74de03057e21ce85ef08544	SAMN12684770
abb5e731e11eb9563512089401659196	SAMN12684770
abb9adb5b971755c5ed5671b16a9dedd	SAMN12684770
abd78b97f0eb16792fe5b7d501d54d17	SAMN12684770
abf43bb34d55a61acdf6cbf292813855	SAMN12684770
ac201ac97444de3e176876aafec4703f	SAMN12684819
ac361be2bde15d39b3a79068f59f431e	SAMN12684770
ac46ba348a28cd61ded94d50f6bc7431	SAMN12684770
ac51aeecbd6221c5cead21a7b365238c	SAMN12684770
ac69d7a178184a254164adc8c5626e08	SAMN12684819
ac705b469110c66da48ff9110a7246e5	SAMN12684770
ac7301f71305375b386de64f33d61897	SAMN12684819
ac75bd1d5109d33e4ccb5b5f99930fc4	SAMN12684819
acc631faf164295bf2089b3413de504a	SAMN12684770
acc87306d4fea7f03651f0ad0e15cae1	SAMN12684770
accbc48398c3e2ab281e9bbc81fe7a19	SAMN12684770
ace244c49aac77a68152c62369f7df8e	SAMN12684770
ad010417d3b421ff8f0a0562d8aa415b	SAMN12684770
ad3118b8cf9535d985a6046591bc6df6	SAMN12684819
ad358829662a692c32740e89cbbcb48b	SAMN12684819
ad82118bc52eea74c8d881bb9268ca7a	SAMN12684819
ad86c9eb7923128eb547b20153d6ba37	SAMN12684770
ad967c08fb2fb89306c828943a1dfd80	SAMN12684770
ada54449b01a8caba8dc6b7bb6f6f175	SAMN12684770
adad605eae1d6d4888dfb857e7a94417	SAMN12684819
adae23fe5694100031c0ac8b48ae6e8d	SAMN12684819
adc69d0aecb2975e6005b2b228e85429	SAMN12684819
add39215b0a9ee510f869af3f9391781	SAMN12684819
add4a3e73b84c5cd5460fb7e3f34eec4	SAMN12684819
adede868d13caa44dded816df9531c89	SAMN12684819
adf429a8ab1dcaae966a28e7175cc7fe	SAMN12684770
ae061576619b3cc4172bd6df8b995951	SAMN12684770
ae2efc459d15f6b88839f87596156197	SAMN12684770
ae30c7ad9002bf3852d191197d1bdeec	SAMN12684770
ae37004029bbf01d211481c46228ad00	SAMN12684770
ae3dbd79c9c7ae116765e49c92c43b28	SAMN12684770
ae6c07a8c0afe61200465ffec4c38498	SAMN12684770
ae8b35621177d18783a4cff7c43a9d08	SAMN12684770
ae92027db22dbe2b0acea9777c22eda3	SAMN12684770
aea3d93eda5b1f834c77548f3d75488d	SAMN12684770
aeaa628f725f5d51e55cb876b833d9c0	SAMN12684770
aeb26934a744e2a62344c6fcf7104fd3	SAMN12684819
aeb29deda7bbac339c4dc7e57355c9a8	SAMN12684770
aec9f5ab07780e624625c1a0f6bca68f	SAMN12684770
aed06b29f798447ad39efdcbbb9a0389	SAMN12684770
af04700087a13c1f0a434fd73e26719e	SAMN12684770
af0991a6e7fe8e2936b7bdf6423f5942	SAMN12684770
af28e65fee170b32614bdf801fd7d406	SAMN12684770
af2ddd84cf5bcfba7aad2f4020f127cb	SAMN12684819
af3280fd25d9024129b174fa1b9e92c6	SAMN12684770
af9c1897d33a36b2e124c49eae94b100	SAMN12684770
afb4fec6686082f268a36fc5c1d3a94f	SAMN12684770
afc638658c8af0ba45352e39cb7f4aef	SAMN12684819
afe788a72d7e021e634c24a1d30fb617	SAMN12684770
afecf559a0bbda40e9b00573e1941ee3	SAMN12684770
b00a5e6108ab090ffd8f96926bb68754	SAMN12684770
b00ca7d6e503abad982a865c56aa662c	SAMN12684819
b019ea4d9a4656407b8dd39c73dd066a	SAMN12684770
b02e63d20930e08b6872895e230ef815	SAMN12684770
b0ae11bca6d11b5af50683b7e1ff4088	SAMN12684770
b0c5c1fc78120fd1c9f62bce6bf88a02	SAMN12684770
b0e79ed4cc145a28f78924c88be517fc	SAMN12684770
b101f15e4f7d942c49c38acc86da8cf1	SAMN12684770
b107713f0339941d649a2f24def1ce9f	SAMN12684770
b1080304f8d37f8ea358096d28a79cf4	SAMN12684770
b14b6f6872e53030a5f93b141d743cd2	SAMN12684770
b16d2881a3f28f074449223c49ef7459	SAMN12684770
b19a1564eaac6cdfb20d79cdac9c954e	SAMN12684770
b19bd4e43f6320322a816efc41efe12c	SAMN12684819
b1d1075dfa5c89edd10bcecad1c4e53e	SAMN12684770
b1d2628be168377e9125a64aa0d316da	SAMN12684770
b1fa01548fd7f75cedc33d844062bae8	SAMN12684770
b205eb4e726c07ae3db53b3205a192ec	SAMN12684770
b21c824d384d3157e64c74994db882ce	SAMN12684770
b23b75d1a1514f04aea27407baaab2ac	SAMN12684770
b25655bd9e77c6a13bf2540c1cd76682	SAMN12684770
b288971e296eb813f1d6f04f40d5bd0b	SAMN12684770
b2921bf7f8d003c36843b619f7e68252	SAMN12684770
b2d2bcc76638aec6a6e3005884eeb335	SAMN12684770
b2d900fcb90e245b395c61a2612e4c8c	SAMN12684770
b2ec26bd485b22464da2c97fb859cf30	SAMN12684770
b2fa4e23b586eacf576b391c2ae4fa36	SAMN12684770
b32f2ec1d0ac8e9f1c1d81613f49c214	SAMN12684770
b34dfe0ddd374336bb7ab2d8bb7bb4ba	SAMN12684770
b37fc6c16a745aeb040803ee150bbba2	SAMN12684770
b39517e16b9cd937d94b451af3e05a4b	SAMN12684770
b3a411f119b9dbd2e5b76f1d587a283d	SAMN12684770
b3adb6f828795f7f628bf84dbd305ecb	SAMN12684819
b3b9730827273cebe31906d168c02b90	SAMN12684770
b3de03920aaa5c8507ec20b46f224742	SAMN12684770
b41b80c3876bd143f98fcf7e86f9bc12	SAMN12684770
b4339c06e2e9d3d5a26079b5bef76bf5	SAMN12684819
b44ab33a6b712c30fe61d67bc04c0cb8	SAMN12684770
b4660ff30323f8498a70398273661650	SAMN12684770
b46ab6ae160508cbc981066930873390	SAMN12684770
b49034ae4c04620621b04b9f479047e2	SAMN12684770
b4bca6c115bc294320258a4b2e563132	SAMN12684819
b4c84e66abfd9acf45c88177bfb62ee6	SAMN12684770
b4d7fc891eac9533a4d0b4cb89a837af	SAMN12684819
b4ecc45e488de0c505f1eb94d4bc7452	SAMN12684770
b4efaefe48ea6942213164c7c943cdd9	SAMN12684770
b4f2c630f9db7b1e76006c7a9b6baa19	SAMN12684770
b4f6a933a3dd0332d9a25fa40e425e20	SAMN12684819
b50a8bfaaaf73a8035943604bf0cceda	SAMN12684819
b542fd6c93a1d77c59fd591306e166b5	SAMN12684770
b543b3bd46547de76b561deac96cfa0d	SAMN12684770
b57305559367437c6bbd8635e887095d	SAMN12684770
b5754444cbaf57a420f184c43a546c95	SAMN12684770
b5baf89800c7cfe79462738d2a10db2d	SAMN12684770
b5c5ee1695e3952055e109ff13f90948	SAMN12684770
b5df1819432ffebd061ad1a0959fc375	SAMN12684770
b60020c385054e5c1b7411ade1264f71	SAMN12684819
b614f47bb0ba03dc0a2237456233c6da	SAMN12684770
b62d1ddddfe638becea32f0303cc4fb0	SAMN12684770
b69d7da737e879a207d3496a6018adb0	SAMN12684770
b6b01231e4efa67d69c8d03d5af54d43	SAMN12684770
b6c3d4e1846b1695ee70502ab5fbac95	SAMN12684770
b6d71fbaf886aff756f836ca570f8b7c	SAMN12684770
b6dfd0fa49d6020d0bf3ae6cf36a3159	SAMN12684770
b6e3edea140d973bd7fefb576c2a5952	SAMN12684770
b70355c8407321ba76781cac03939092	SAMN12684819
b708e925adddad4d3474fff39c398443	SAMN12684770
b71f7c4781b2fa8044481061f4a4810b	SAMN12684770
b74b8bd6498c0738f18d6d3f6fe030e1	SAMN12684770
b74cd8df70af442f747cf09118f703c3	SAMN12684770
b7584e99a47750c78d659390f1ecbea2	SAMN12684770
b75ff582a713080d674260152aac52a0	SAMN12684770
b7710064a7faddbf11f60fddfcf9be80	SAMN12684770
b777277da8899bd01642b0949555ead9	SAMN12684770
b7a71e32dae6d218791ed477863f9de6	SAMN12684770
b7aafb5a061309dea6446201560eefd2	SAMN12684770
b80132537608d1eb61f1bb73d92232fd	SAMN12684770
b804f55baab8edf39095e87a4c11bcb7	SAMN12684770
b80564f367905d8fc411581be81a03d0	SAMN12684770
b81f0f6bc58517d4b85b8956c9eb06c4	SAMN12684770
b84c1dd05a1a0f3863e3bf51512ddeaf	SAMN12684770
b858e4f3bbc8b43f9e70194c8a00d8d2	SAMN12684770
b882f0082d0629c1c42c979eaa904420	SAMN12684770
b884e5f065c39fb4011c42c1972fa251	SAMN12684770
b8943d9303d7b14a5e1569c4889c9bb4	SAMN12684770
b8a7936daab16e37fba1cc0c05150d18	SAMN12684770
b8a875f03abe6419a701ae66055a77be	SAMN12684770
b8c365ba5c2097a0ccebe8ea7013edaf	SAMN12684770
b8c43b6868ed8ca73dc0ad2ae48f7492	SAMN12684819
b8c4b8aa6687ad5aa9eb9eaf0d2b5e4d	SAMN12684770
b8eebebbb840962911e47c3a02f4597f	SAMN12684770
b8fcdcdfa55098c1b0a011d772111e1f	SAMN12684770
b90725c9e66711bd2939e4c22c3910f0	SAMN12684770
b907d0ed3be26cd1a71968f99e73eab7	SAMN12684770
b91033a295b18f1940659e6909c6da7d	SAMN12684819
b92817c7705e425ca5ecf2c0f8ea6381	SAMN12684770
b92fe80f0c80fea74ddeabed7c236d0a	SAMN12684770
b9345c3dbb0fd52beefbd79c75cdc20d	SAMN12684819
b95deaa0bc948f5359536a66f27c004e	SAMN12684770
b96dcba6f025186e1c8a929315bea637	SAMN12684770
b97b9f7e99097cbf55441f977f91df84	SAMN12684770
b99d61d1b7f8e0602861e7f3db5155db	SAMN12684770
b9b198ebb775da5a132b298281a97dfd	SAMN12684819
b9dff18fec929eb990a69e1766b2408e	SAMN12684770
b9e122fd61a89a707b45529be95424ff	SAMN12684770
b9f602755ef85e3bebd5a14fea2f9958	SAMN12684770
ba1024e2c937a42ed478ddee9399ab2c	SAMN12684770
ba4e398a790963c353708c399deaa180	SAMN12684819
ba5558ee8def8c758b1e8f5c69fa24bc	SAMN12684819
ba5e5664f670e3183f764303930afdab	SAMN12684770
ba97f9fff1e90716f5aa60c9b0e466aa	SAMN12684819
ba9860d03ede4d3ebdae10065ae8821c	SAMN12684770
baf5b42ae47023f7ba58d962d87236c2	SAMN12684770
bb4c3beff09114f3cd70c37472a6e699	SAMN12684770
bb84c3dd356618feaf40fd7b4c407603	SAMN12684770
bbb007f14b63c88e006bac8d813226c3	SAMN12684770
bbdb0b7534222cb705b69eb69b15abbc	SAMN12684819
bbdc92ab35cb48447805465dba8e3d4b	SAMN12684770
bc20609696275a68d1299acb6aea4bc9	SAMN12684819
bc2625cb56e56566d54a81094596940f	SAMN12684770
bc28c49a48a73f59b0d625f3b9745317	SAMN12684770
bc49bcad91f72f9c3870ad8fdd80b18c	SAMN12684770
bc4d94f76cb2207ea954b2e84851d3ad	SAMN12684819
bc5871731234ce23297de45d46afa00e	SAMN12684770
bc5a9a32c9a285d0432daa6e6d71c663	SAMN12684819
bc7b77f57eee5bc788fb1e48a2d43da8	SAMN12684770
bc7f759ddb7f5fcaafbff0c14ad785d3	SAMN12684770
bca2c49fd90a1a84f5518fd5f0d589c1	SAMN12684770
bcaf32566b8f946c20cabfea77059d2e	SAMN12684770
bcb107a16fdb6cc80e960a538b68fac5	SAMN12684770
bcc10238a9c8bad23451d8120fd03d46	SAMN12684770
bce2c7b9e8d3405f845548edc8839955	SAMN12684770
bce7eec5053414977b99efef2c0ccaf1	SAMN12684770
bcf3c2343000647801391250c015d114	SAMN12684770
bd20e1ea4f77b3fa33933f4a93f9231f	SAMN12684770
bd30e63a378be16198b46672885cc8db	SAMN12684770
bd4692f92eea8b34f7f0f05e258611d2	SAMN12684770
bd4bc5d85f7b49cecd7ca0f3c6470fcb	SAMN12684819
bd51d2c87cb73d850d76ff4a1076ec7f	SAMN12684770
bd5805c94c275b7f4f8ddc596a4f55cd	SAMN12684770
bd62110abee3e3fb91220d5891c0a71b	SAMN12684819
bd65eaba3bafbc0be39777eb09f80813	SAMN12684770
bd68630df58c18fec23bdc88005e22f1	SAMN12684770
bd780d1f3e9f9cdb5c76b34695ae0970	SAMN12684770
bd8cd61465b5370563a261b0dfb55eab	SAMN12684770
bd9a3d2294b993abf827fbbb27aab9ff	SAMN12684770
bdb00bb4d6394c6fd90b7cbd64880a49	SAMN12684819
bdbe100c1c60aa333bcfc903a98167a3	SAMN12684770
bdc2b2c74b82e6378bd76e527e498e5c	SAMN12684770
be168ace44fe2f1d5d8534991c3985bb	SAMN12684770
be56ba62d30a1c8990112fa0de2e6918	SAMN12684770
be66ba3a21114af45e26a1801bdceaaa	SAMN12684770
be96d279fd25d7a0601b610497b2c34b	SAMN12684770
bee0e9acae15ff207eae94f93fb3bc8a	SAMN12684770
bee15838c4e54746a5361ec1248659c6	SAMN12684770
bef19b1a9faf03d5d0aa2709e9d1651d	SAMN12684770
bef3e15cf2c76b2d27362c5e5b296ba6	SAMN12684770
bf0e41b1ecc5d6f1a7b47a14594f1b9b	SAMN12684819
bf4085de3e8200ec80e3e7fd90079570	SAMN12684770
bf6da78185783313b5e158b513d44d03	SAMN12684770
bf6e04b4c1193824f699a7d0f4a6888a	SAMN12684770
bf8cd446b345cf7aff301b45f4ff4511	SAMN12684819
bf932cc76a064b68ab247d11e03f5cdb	SAMN12684770
bfd00e734f1f7815e09df1cd6bd9d371	SAMN12684770
bfecc7c338e0fbd6e25de4eadca97b37	SAMN12684819
c014dea84e80d7dbab69eb55070e9b4e	SAMN12684770
c0287916cb8b7ce7fc09d21e6e00edf8	SAMN12684770
c063291d440919bbabeed58b914ad2e0	SAMN12684770
c0664f96aa71d8e904ec25cd844cdc5c	SAMN12684819
c07c13449ec2767396bb4b36e4b23bf5	SAMN12684770
c081979211dab1c21a1e53f907f643f8	SAMN12684770
c0869a8621c4eee95a2271b481c5dd56	SAMN12684770
c0971e648081fb66030c70ba92af79c8	SAMN12684770
c0d4e07cd50b4706eaf63c7850fe00e4	SAMN12684770
c0d534a029904d54dd47c2c105af6629	SAMN12684770
c0d6c2b46e78e0a77abd03050c86c9e4	SAMN12684770
c0e3856ccafdee82f63a8cd108a750e4	SAMN12684770
c0e91f52e6e24b0679bf10c63c6da4a0	SAMN12684770
c108b780ab15948baa16528d78787831	SAMN12684770
c12047c86ff004d0d1ffd5e260fa0a4a	SAMN12684770
c14c4aa6ccde7e22470be173967e7ab8	SAMN12684770
c15f683b5a19377f22f74b7382eb892c	SAMN12684770
c16004f34d8ddc45ba71d7f2fc613b96	SAMN12684770
c16f2cd2025c28f2eb287dc933b126dd	SAMN12684819
c18544e6cb94677870b7b08f36aba2a1	SAMN12684770
c1a8b7a76a04de574f3a03b9152ad718	SAMN12684770
c1b5082c5a65e459fc5c6515721e9c39	SAMN12684770
c1bb65659849dfe25a7dabaf6adfd43e	SAMN12684770
c1de42279e584ee85ad50f9b3e0c15f7	SAMN12684819
c202d790e5d432e828549714bc1aab0a	SAMN12684770
c20659649b475ff9f0a04f36fa6c4aa7	SAMN12684770
c211ec276183730fa9d52ac7e37a4f0f	SAMN12684770
c23435b6876d7a3ca1b94249ae284ba0	SAMN12684770
c23a83cfce68906280c29c2ba7bc9d51	SAMN12684819
c244df454d4537516607ef508ab734e8	SAMN12684819
c249285e1be9025654cbfb5ed19125e0	SAMN12684770
c25172d0750f6abc08c02f6871d29fa9	SAMN12684819
c25c4a9c25d7b7bd1baf7dd4e3cb29df	SAMN12684770
c2709fbfb135a944ac5eeca4fd5fddf1	SAMN12684770
c282bb136736229277df6492b40d0102	SAMN12684770
c2945762fe2be46c8b7c4749be4626a6	SAMN12684770
c29dea12154c8f4feb0f88e1dcdde50d	SAMN12684770
c2d41dc0a7b8eaedcf4697512aee4427	SAMN12684770
c2d5b8989a7e3e68e7a177c28764ff1a	SAMN12684770
c2ec7d3b675c2a3591206ed08a9c62b2	SAMN12684770
c3240ee8615d89ae4dde1cd1d6ebe2fd	SAMN12684819
c334a724d8de4b5b91b8e405986d3e66	SAMN12684819
c34294f166257061c9fb2dc4f829efc8	SAMN12684770
c3485d22b168b194f05f5d62d40f95ac	SAMN12684770
c38b830fd987435eea5a39900840eb3f	SAMN12684770
c394b3bc07b620f01c6604d3da3a93ba	SAMN12684770
c3ad3155a9322ce2709043059e30da43	SAMN12684819
c3b1eafa2d2ce0d3a24fc01308006538	SAMN12684770
c3c1a3e4f8e9d64460fde268e447165b	SAMN12684819
c3db9d2d39ef413758e2de4f4cf5ba88	SAMN12684819
c3e92258203fd6e747cbadd0464ccd9c	SAMN12684770
c3e9601d959ce9c2c443fa700786eb99	SAMN12684819
c3f5a2f705002269e1c6a5d245852451	SAMN12684770
c40bb0e0f18bab2bf6897d4672ad1d4e	SAMN12684819
c42855f1ad1b553c71994625fbf606b9	SAMN12684770
c45099178b7fc8f42685dfc8395965b3	SAMN12684770
c468974ee90aaccfbf485c1c4d777553	SAMN12684819
c4730ea19487eec44c9455f8d56181b3	SAMN12684770
c47be00bc9e73e8f536aee5dc1ce7d02	SAMN12684770
c4812341faefd2fe10d1faf46ff8d636	SAMN12684770
c48ef00fc29d781e540d73568b2cc8a9	SAMN12684819
c4a105101b8b434659b789548d3a4a13	SAMN12684770
c4a3e0f6b4dfd8879f7dc42233ae401b	SAMN12684770
c4ec863fedce111c5cb8314ef90ba3a1	SAMN12684770
c504db70185ec11c5150d515206238f7	SAMN12684819
c52a53dd6e0e8395b3a1f2198cf58375	SAMN12684770
c52adb321a856d2d6e3ee4e3283634b6	SAMN12684770
c52bdd4c03f5a5a3caf5c2cb0989afa6	SAMN12684770
c5373356557afaca4631c2894b33f270	SAMN12684770
c54b2eb20a1b5dce640b251bcf6ffaf1	SAMN12684770
c5521d851fd6777a234bd458f1eae1b5	SAMN12684770
c55b45239fcfdd58f526078dab306271	SAMN12684770
c5631b350851b5c2f637a9228ab38cfd	SAMN12684770
c58b0309dc0d2a490fe2cbc4914343cc	SAMN12684819
c5be72b3a5977a09249f88be4e680e84	SAMN12684770
c5dc00461bcb61fdff4c7eaf359acd0f	SAMN12684819
c5df01f3f9a2a8795c5d9d04c05dfd2f	SAMN12684819
c60e51013488f3b863191e2ae1ab4ef0	SAMN12684819
c61dd95e83b29a5ebe7d3d3f6090d357	SAMN12684770
c62230cffac2bf4c1b25835fae227137	SAMN12684770
c62664a1cdde54040e53aa394b67701d	SAMN12684770
c62ca575f4c4635b7e06eb7682c50695	SAMN12684770
c6594c9718d7c6a4cd3bbc03f7767c82	SAMN12684770
c65d603259da3d7f030e8df2f212f7d9	SAMN12684770
c6824b92b01c994ee308da320d2f61a6	SAMN12684770
c6a44e9ed4b4c747e20aefc6e351bae7	SAMN12684770
c6c13b8a2692652d44784e1bad451da8	SAMN12684819
c6c70cbb744e7ad32caea8b4df7ed7b7	SAMN12684770
c6d06dddd5d622a5b60620743e5adbae	SAMN12684770
c6e2e1c1e72c28348a20431f9f5517c9	SAMN12684770
c6e66ff52b8028698b63b10590fd7bfb	SAMN12684770
c6f9831877b82844c1e15d2ab624cd6c	SAMN12684770
c7559423a7b30fdc764f632223a03870	SAMN12684819
c773819549b6de5e55eb487edf8cdc87	SAMN12684770
c7b1a82f86ce6010ab9a375e96cb4f60	SAMN12684770
c7b589f881c03bc740418cd252c12e9f	SAMN12684819
c7c1be73f24547c731b9d6048786cb30	SAMN12684819
c7cd6f6a753300be484aee4c2a1eaae7	SAMN12684770
c7f6987023650b8f42406d08dfa62459	SAMN12684819
c804273721311018b6f79779173d495b	SAMN12684770
c810b91e16ec8c2b8e28723864573687	SAMN12684770
c849144bce58afa714f61c1d49128d8d	SAMN12684770
c84bcd51d5611e87a4138b05a989df6d	SAMN12684770
c86a7513f0223b5fea900913de08fd0e	SAMN12684770
c874aea1aae4db6b80d66bacadd06c10	SAMN12684770
c87fe5c5ba7baefadf976d671f9b26de	SAMN12684770
c8a74d138835ae6b7c58822119e03818	SAMN12684770
c8b14bf23612d6ccd1680f298c3ee40d	SAMN12684770
c8b4c89185e3a84a6384b5fd96aa590e	SAMN12684770
c8e75d0a6ba0b8489754693d8d7bf555	SAMN12684770
c8ea6c667d0e34486f7796675cd960a6	SAMN12684770
c8f5a3a8b0404ca2476eb7150e807996	SAMN12684819
c90e07d5b33dea812f2891b5cd713a20	SAMN12684770
c9144f08f9b8f2d59dfd18e24e02db29	SAMN12684770
c919ac6c43e67d2bc24fba6c1ffd4da7	SAMN12684770
c93cc3691db15bfd08b1025d40e15a55	SAMN12684770
c942bf495bcad6556911ca426587bc9f	SAMN12684819
c98957a07311513721be93baa64f39da	SAMN12684770
c98d0fdabd7f2438f2dc2a012f63ef3d	SAMN12684770
c994898a12972aaa9f1153d2ce2722c2	SAMN12684819
c9a705a095b1b43e1206780c90205317	SAMN12684819
c9bcd9c376f1b5c4bc3b35c33d188ec3	SAMN12684770
c9cf0f147e15fd6a8ad5c5185482a97c	SAMN12684770
ca0a40a36bfefe0b1576290d94cf019d	SAMN12684770
ca28e1b859d5b95c78f692f181862199	SAMN12684770
ca3a97e0be5398a49163667eda190e8c	SAMN12684770
ca630246a99c31dd8c2be91ecb8fa95d	SAMN12684770
ca668a543acc6879301da3d32e82a525	SAMN12684819
ca6fc6f7bd89711684c11214801c4205	SAMN12684770
caa391f706159e4d6ab9cabf01bf57da	SAMN12684819
cab4906f599fe59cc9d6d2a846bcb65d	SAMN12684770
